"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.058,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-0.48,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.99,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.287,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.542,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.558,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.413,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.029,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.316,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.95,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.927,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.373,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.37,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.194,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,9.614,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,11.561,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.116,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.261,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.038,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.783,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,8.098,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.793,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.378,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.271,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.633,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.93,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.048,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.001,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.776,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.193,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.361,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.35,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.972,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.99,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.421,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.775,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.481,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,11.684,,
"2","Large regions","US55","Wisconsin (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,15.522,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.37,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.722,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.424,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.156,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,9.281,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,11.393,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,12.707,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.855,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.093,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.785,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.152,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.454,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.371,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.252,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.08,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.553,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.051,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.383,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.543,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.211,,
"2","Large regions","US56","Wyoming (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.053,,
